occurrenceID,rightsHolder,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordedBy,Source,Date,yearMeasurement,Sex,lifeStage,Department,Municipality,ParamoComplex,Locality,Elevation,decimalLatitude,decimalLongitude,Order,Family,Species,Weight,totalCulmen,exposedCulmen,billDepth,billWidth,gape,wingArea,wingLength,distPrimarySecondary,tailLength,tailShape,Tarsus,Hallux,halluxClaw,Wingspan,Weight_Dunning2008
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1461,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1461,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Accipitriformes,Accipitridae,Accipiter striatus,100,18,16.1,8.2,NA,NA,2402.62,172,45,146,NA,48.9,17.8,NA,NA,138.42
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1287,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1287,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,11-Mar-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3389,0.982361,-77.295139,Apodiformes,Trochilidae,Chalcostigma herrani,5.5,16.3,12.6,1.9,2,4.4,125.3,65,NA,51,NA,6.5,7.8,NA,NA,5.8
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1473,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1473,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Buesaquillo, Vda. La Cuchilla",3430,1.271922,-77.246667,Apodiformes,Trochilidae,Chalcostigma herrani,NA,17,12.4,1.8,NA,2.9,121.6,72,33,58,NA,NA,5.8,NA,NA,5.8
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1480,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1480,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,18-Jul-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: La Merced, Cerro Morasurco",3280,1.274972,-77.242117,Apodiformes,Trochilidae,Coeligena lutetiae,NA,37.6,31,1.5,2,3.2,125.34,75,47,52,8,4.6,5.9,NA,NA,7.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1478,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1478,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,17-Jul-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: La Merced, Cerro Morasurco",3280,1.274972,-77.242117,Apodiformes,Trochilidae,Coeligena lutetiae,NA,38,31.3,1.8,2.4,3.7,180.29,75,39,46,11,6.7,5.8,NA,NA,7.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1449,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1449,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,11-Jun-15,2015,Male,Immature,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Apodiformes,Trochilidae,Coeligena torquata,7,39.8,NA,1.8,2.4,4.3,155.59,71,41,42,NA,6.6,7.2,NA,NA,6.75
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1451,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1451,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,11-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Apodiformes,Trochilidae,Coeligena torquata,7,37.2,32.7,1.9,2.8,4.5,158.47,72,44,44,NA,6,7.3,NA,NA,6.75
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1359,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1359,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,22-Mar-15,2015,Female,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Apodiformes,Trochilidae,Coeligena torquata,5.5,31.8,32.2,2.1,2.2,4.7,171.14,73,40,41.4,4,5.5,6.6,NA,NA,6.75
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1437,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1437,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,10-Jun-15,2015,Male,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Apodiformes,Trochilidae,Coeligena torquata,7.5,38.3,35.2,1.9,2.4,4.1,158.98,72,52,46,NA,6,6.1,NA,NA,6.75
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1436,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1436,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,10-Jun-15,2015,Male,Immature,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Apodiformes,Trochilidae,Coeligena torquata,6.5,41,34.4,2,3.3,6.2,185.94,74,43,47,NA,6.5,4.1,NA,NA,6.75
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1450,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1450,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,11-Jun-15,2015,Male,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Apodiformes,Trochilidae,Coeligena torquata,8.5,39.7,33.2,2.2,2.4,5,190.69,81,49,46,NA,4.9,6.5,NA,NA,6.75
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1360,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1360,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,22-Mar-15,2015,Male,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Apodiformes,Trochilidae,Coeligena torquata,7,36.5,32.8,1.8,2.4,4,189.26,76,46,58,7,5.2,6.2,NA,NA,6.75
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1361,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1361,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,22-Mar-15,2015,Male,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Apodiformes,Trochilidae,Coeligena torquata,8,35.2,31.9,1.8,2.1,4.1,211.29,80,41,56,3,5.8,4.6,NA,NA,6.75
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1446,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1446,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,11-Jun-15,2015,Male,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Apodiformes,Trochilidae,Coeligena torquata,7.5,37.7,32.7,1.9,2.4,4.3,207.64,81,53,46,6,6,6.5,NA,NA,6.75
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1481,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1481,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,18-Jul-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: La Merced, Cerro Morasurco",3280,1.274972,-77.242117,Apodiformes,Trochilidae,Eriocnemis mosquera,NA,NA,20,1.4,3,3.5,162.95,71,43,52,23,6.1,7.5,NA,NA,5.3
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1482,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1482,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,18-Jul-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: La Merced, Cerro Morasurco",3280,1.274972,-77.242117,Apodiformes,Trochilidae,Eriocnemis vestita,NA,NA,16.5,1.5,2.2,3.9,117.32,62,37,40,11,4.6,6,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1395,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1395,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,24-Mar-15,2015,Male,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Apodiformes,Trochilidae,Eriocnemis vestita,4,19.7,16.4,1.7,1.8,3.1,110.36,59,34,41,NA,5.3,7.1,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1476,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1476,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Buesaquillo, Vda. La Cuchilla",3430,1.271922,-77.246667,Apodiformes,Trochilidae,Eriocnemis vestita,NA,20,17.5,2,1.7,3.1,119.09,60,33,48,NA,5.7,3.5,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1376,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1376,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,23-Mar-15,2015,Male,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Apodiformes,Trochilidae,Eriocnemis vestita,4,21,18.1,1.7,NA,4.4,119.15,62,37,32,10,6,3.8,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1479,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1479,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,17-Jul-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: La Merced, Cerro Morasurco",3280,1.274972,-77.242117,Apodiformes,Trochilidae,Eriocnemis vestita,NA,21.4,18.5,1.3,2.2,3.3,121.86,58,36,38,9,5,6.6,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1392,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1392,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,24-Mar-15,2015,Male,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Apodiformes,Trochilidae,Eriocnemis vestita,4,18.2,16.1,1.5,1.6,3.2,112.79,58,35,42,22,5.6,4.2,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1394,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1394,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,24-Mar-15,2015,Male,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Apodiformes,Trochilidae,Eriocnemis vestita,5,19,16.4,1.6,2,3.2,116.82,58,33,43,16,5.3,5.2,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1362,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1362,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,22-Mar-15,2015,Male,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Apodiformes,Trochilidae,Eriocnemis vestita,4,20.5,18.3,1.3,1.6,3.1,124.86,63,37,40,12,6.1,5.7,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1402,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1402,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,25-Mar-15,2015,Undetermined,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Apodiformes,Trochilidae,Eriocnemis vestita,5.5,21.7,17.6,1.9,1.8,2.8,128.89,59,33,42,13,6.3,7,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1454,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1454,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,11-Jun-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Encano , Vda. Santa Lucia",2810,0.99775,-77.181333,Apodiformes,Trochilidae,Eriocnemis vestita,4.5,19.3,16.4,1.9,2.2,3.3,131.85,61,32,46,16,4.2,5.3,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1393,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1393,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,24-Mar-15,2015,Male,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",3170,0.839306,-77.361278,Apodiformes,Trochilidae,Eriocnemis vestita,5,19.7,17,NA,2,3.3,133.54,60.5,36,46,13,6.3,4.9,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1366,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1366,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,22-Mar-15,2015,Male,Not registered,Narino,Puerres,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Puerres: Monopamba, Vda. Desmontes Alto",2938,0.832639,-77.352111,Apodiformes,Trochilidae,Eriocnemis vestita,5,18.7,15.7,1.6,1.7,2.7,145.32,58,42,43,13,6.3,4.1,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1242,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1242,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,25-Feb-15,2015,Male,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3336,1.120361,-77.215917,Apodiformes,Trochilidae,Eriocnemis vestita,5,18.6,17.7,2.5,3,3.6,198.34,60,33.9,37.5,NA,4.4,6,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1240,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1240,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,24-Feb-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3336,1.120361,-77.215917,Apodiformes,Trochilidae,Eriocnemis vestita,4,19.7,17.9,1.3,1.6,3.2,262.36,62,37,39,12,5.8,5.8,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1288,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1288,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,12-Mar-15,2015,Female,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3211,0.976694,-77.290028,Apodiformes,Trochilidae,Eriocnemis vestita,5,18.4,17.2,1.9,2.4,4.5,276.69,61,41,42,15,5.6,6.2,NA,NA,4.64
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1258,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1258,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,27-Feb-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3271,1.119194,-77.218361,Apodiformes,Trochilidae,Heliangelus exortis,4,16.2,15.4,2.1,3.2,4.1,99.84,60,45,40,12,NA,7.1,NA,NA,4.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1246,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1246,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Feb-15,2015,Female,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3271,1.119194,-77.218361,Apodiformes,Trochilidae,Heliangelus exortis,4.3,14.9,14.4,2.2,2.5,3.1,102.54,67,45,40,15,4.1,6,NA,NA,4.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1249,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1249,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Feb-15,2015,Male,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3271,1.119194,-77.218361,Apodiformes,Trochilidae,Heliangelus exortis,NA,15.4,13.4,2.2,2.8,3.7,104.85,69,40,42,22,3.7,6.2,NA,NA,4.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1257,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1257,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,27-Feb-15,2015,Undetermined,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3271,1.119194,-77.218361,Apodiformes,Trochilidae,Heliangelus exortis,4.3,15.2,12.7,1.7,2.9,3.4,119.12,62,41,40,14,5,6.1,NA,NA,4.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1250,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1250,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,26-Feb-15,2015,Male,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3271,1.119194,-77.218361,Apodiformes,Trochilidae,Heliangelus exortis,4.5,15.4,15,2,2.7,4.6,109.56,64,35,44,25,3.7,5.7,NA,NA,4.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1352,UDENAR,Human observation,IAvH,IAvH,IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:OBSERVACIONHUMANA:I2D-BIO_2015_IN0100:1352,"Edna Calpa, Yuri Rosero, Carlos Trujillo, Francis Ramirez",Field,15-Mar-15,2015,Female,Not registered,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: Santa Barbara, Vda. Los Alisales",3140,0.969972,-77.288472,Apodiformes,Trochilidae,Heliangelus exortis,5.5,17.4,15.1,1.7,NA,5.9,107.23,69,38,46,17,6.4,7.2,NA,NA,4.6
IAvH:SSEYC:CHC-DJP-LCP:ANIMALIAPLANTAE:ESPECIMENPRESERVADO:I2D-BIO_2015_IN0100:1256,UDENAR,Preserved specimen,IAvH,IAvH,Temp-ABW537,"Yuri Rosero, Edna Calpa",Field,27-Feb-15,2015,Male,Adult,Narino,Pasto,Complejo de Paramos La Cocha-Patascoy (LCP),"Narino: Pasto: El Socorro Cimarron, Vda. Bajo Casanare",3271,1.119194,-77.218361,Apodiformes,Trochilidae,Heliangelus exortis,5,15.5,13.5,1.9,2.6,3.8,111.44,68,43,50,12,4.4,5.9,NA,NA,4.6
